C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|42|1010|1|127126271|36798478|12|-3.0|0.0|00|4413310700|20010113022000
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|39|874|1|127126293|36798568|11|-3.0|0.0|00|4413310700|20010113022100
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|37|737|1|127126316|36798645|12|-2.0|0.0|00|4413310700|20010113022200
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|34|687|1|127126336|36798716|11|-3.0|0.0|00|4413310700|20010113022300
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|31|670|1|127126353|36798783|10|-3.0|0.0|00|4413310700|20010113022400
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|28|658|1|127126371|36798845|11|-3.0|0.0|00|4413310700|20010113022500
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|25|655|1|127126386|36798905|11|-3.0|0.0|00|4413310700|20010113022600
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|23|654|1|127126400|36798956|10|-2.0|0.0|00|4413310700|20010113022700
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|21|652|1|127126411|36799005|11|-2.0|0.0|00|4413310700|20010113022800
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|19|652|1|127126421|36799046|11|-2.0|0.0|00|4413310700|20010113022900
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|16|650|1|127126428|36799078|11|-3.0|0.0|00|4413310700|20010113023000
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|14|650|1|127126435|36799103|12|-2.0|0.0|00|4413310700|20010113023100
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|12|649|1|127126438|36799121|12|-2.0|0.0|00|4413310700|20010113023200
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|10|653|1|127126440|36799133|11|-2.0|0.0|00|4413310700|20010113023300
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|8|653|1|127126440|36799145|9|-2.0|0.0|00|4413310700|20010113023400
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|7|648|1|127126436|36799155|10|-1.0|0.0|00|4413310700|20010113023500
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|2|648|1|127126433|36799158|10|-5.0|0.0|00|4413310700|20010113023600
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126431|36799160|10|-2.0|0.0|00|4413310700|20010113023700
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126428|36799160|10|0.0|0.0|00|4413310700|20010113023800
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126428|36799161|10|0.0|0.0|00|4413310700|20010113023900
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126425|36799163|10|0.0|0.0|00|4413310700|20010113024000
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126421|36799165|10|0.0|0.0|00|4413310700|20010113024100
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126420|36799166|10|0.0|0.0|00|4413310700|20010113024200
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126418|36799168|10|0.0|0.0|00|4413310700|20010113024300
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126416|36799170|10|0.0|0.0|00|4413310700|20010113024400
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126415|36799173|10|0.0|0.0|00|4413310700|20010113024500
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126413|36799175|10|0.0|0.0|00|4413310700|20010113024600
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126411|36799176|10|0.0|0.0|00|4413310700|20010113024700
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126411|36799180|10|0.0|0.0|00|4413310700|20010113024800
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126410|36799183|10|0.0|0.0|00|4413310700|20010113024900
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126408|36799185|10|0.0|0.0|00|4413310700|20010113025000
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126405|36799186|10|0.0|0.0|00|4413310700|20010113025100
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126405|36799190|10|0.0|0.0|00|4413310700|20010113025200
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126403|36799193|10|0.0|0.0|00|4413310700|20010113025300
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126405|36799196|10|0.0|0.0|00|4413310700|20010113025400
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126403|36799198|10|0.0|0.0|00|4413310700|20010113025500
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126403|36799198|10|0.0|0.0|00|4413310700|20010113025600
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|650|1|127126401|36799200|10|0.0|0.0|00|4413310700|20010113025700
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126400|36799203|10|0.0|0.0|00|4413310700|20010113025800
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23502|0|649|1|127126396|36799203|10|0.0|0.0|00|4413310700|20010113025900
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126395|36799205|10|0.0|0.0|00|4413310700|20010113030000
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126393|36799206|10|0.0|0.0|00|4413310700|20010113030100
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126390|36799208|10|0.0|0.0|00|4413310700|20010113030200
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126388|36799210|10|0.0|0.0|00|4413310700|20010113030300
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126386|36799213|10|0.0|0.0|00|4413310700|20010113030400
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126385|36799213|10|0.0|0.0|00|4413310700|20010113030500
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126383|36799215|10|0.0|0.0|00|4413310700|20010113030600
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126381|36799216|10|0.0|0.0|00|4413310700|20010113030700
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126380|36799218|10|0.0|0.0|00|4413310700|20010113030800
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126378|36799218|10|0.0|0.0|00|4413310700|20010113030900
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126376|36799220|10|0.0|0.0|00|4413310700|20010113031000
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126376|36799220|10|0.0|0.0|00|4413310700|20010113031100
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126375|36799221|10|0.0|0.0|00|4413310700|20010113031200
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126373|36799221|10|0.0|0.0|00|4413310700|20010113031300
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126370|36799223|10|0.0|0.0|00|4413310700|20010113031400
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126366|36799225|10|0.0|0.0|00|4413310700|20010113031500
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126365|36799226|10|0.0|0.0|00|4413310700|20010113031600
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126365|36799226|10|0.0|0.0|00|4413310700|20010113031700
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126363|36799226|10|0.0|0.0|00|4413310700|20010113031800
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126361|36799228|10|0.0|0.0|00|4413310700|20010113031900
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126360|36799230|10|0.0|0.0|00|4413310700|20010113032000
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126358|36799231|10|0.0|0.0|00|4413310700|20010113032100
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126358|36799233|10|0.0|0.0|00|4413310700|20010113032200
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|649|1|127126356|36799235|10|0.0|0.0|00|4413310700|20010113032300
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|652|1|127126355|36799235|10|0.0|0.0|00|4413310700|20010113032400
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126355|36799236|10|0.0|0.0|00|4413310700|20010113032500
C충남70바101620010112490000|LDT-100BS|KMJHG17GPKC030232|16|충남70바1016|3088140550|000000000010000000|83|23503|0|650|1|127126355|36799238|10|0.0|0.0|00|4413310700|20010113032600
